step 660   psnr 23.955857   loss_mse 0.000012    loss_niqe 8874.682770   loss_pi: 8671.545733   loss_nrqm: 9576.634766   loss_clipiqa: 9938.000977   Q1: 0.999847    SX: 0.011456    SY: 0.011258    Q1_t: 1.000000    SX_t: 0.004021    SY_t: 0.004021
step 670   psnr 23.971269   loss_mse 0.000012    loss_niqe 8860.915147   loss_pi: 8674.475390   loss_nrqm: 9571.631836   loss_clipiqa: 9937.949219   Q1: 0.999851    SX: 0.011346    SY: 0.011152    Q1_t: 1.000000    SX_t: 0.003987    SY_t: 0.003987
step 680   psnr 24.019819   loss_mse 0.000012    loss_niqe 8863.523599   loss_pi: 8670.709918   loss_nrqm: 9573.351562   loss_clipiqa: 9938.394531   Q1: 0.999867    SX: 0.011295    SY: 0.011112    Q1_t: 1.000000    SX_t: 0.004023    SY_t: 0.004023
step 690   psnr 24.008959   loss_mse 0.000012    loss_niqe 8839.652942   loss_pi: 8666.806684   loss_nrqm: 9565.850586   loss_clipiqa: 9938.689453   Q1: 0.999853    SX: 0.011346    SY: 0.011153    Q1_t: 1.000000    SX_t: 0.004050    SY_t: 0.004050
step 700   psnr 23.935209   loss_mse 0.000012    loss_niqe 8870.674832   loss_pi: 8681.883123   loss_nrqm: 9557.273438   loss_clipiqa: 9938.451172   Q1: 0.999839    SX: 0.011511    SY: 0.011306    Q1_t: 1.000000    SX_t: 0.004091    SY_t: 0.004091
step 710   psnr 24.097939   loss_mse 0.000012    loss_niqe 8858.983615   loss_pi: 8677.834070   loss_nrqm: 9562.414062   loss_clipiqa: 9938.285156   Q1: 0.999862    SX: 0.011418    SY: 0.011230    Q1_t: 1.000000    SX_t: 0.004080    SY_t: 0.004080
step 720   psnr 24.067877   loss_mse 0.000012    loss_niqe 8856.923011   loss_pi: 8668.519485   loss_nrqm: 9561.265625   loss_clipiqa: 9937.962891   Q1: 0.999859    SX: 0.011493    SY: 0.011301    Q1_t: 1.000000    SX_t: 0.004138    SY_t: 0.004138
step 730   psnr 24.089787   loss_mse 0.000012    loss_niqe 8854.579677   loss_pi: 8668.506664   loss_nrqm: 9559.140625   loss_clipiqa: 9939.717773   Q1: 0.999854    SX: 0.011531    SY: 0.011335    Q1_t: 1.000000    SX_t: 0.004169    SY_t: 0.004169
step 740   psnr 24.003456   loss_mse 0.000012    loss_niqe 8853.864279   loss_pi: 8669.781186   loss_nrqm: 9560.166992   loss_clipiqa: 9938.074219   Q1: 0.999850    SX: 0.011544    SY: 0.011346    Q1_t: 1.000000    SX_t: 0.004198    SY_t: 0.004198
step 750   psnr 24.036589   loss_mse 0.000012    loss_niqe 8841.591640   loss_pi: 8664.756028   loss_nrqm: 9558.957031   loss_clipiqa: 9939.659180   Q1: 0.999841    SX: 0.011625    SY: 0.011420    Q1_t: 1.000000    SX_t: 0.004262    SY_t: 0.004262
step 760   psnr 24.100899   loss_mse 0.000012    loss_niqe 8846.216781   loss_pi: 8667.208850   loss_nrqm: 9559.610352   loss_clipiqa: 9939.447266   Q1: 0.999842    SX: 0.011484    SY: 0.011282    Q1_t: 1.000000    SX_t: 0.004257    SY_t: 0.004257
step 770   psnr 24.154260   loss_mse 0.000012    loss_niqe 8849.158631   loss_pi: 8666.610521   loss_nrqm: 9558.761719   loss_clipiqa: 9937.799805   Q1: 0.999857    SX: 0.011475    SY: 0.011282    Q1_t: 1.000000    SX_t: 0.004266    SY_t: 0.004266
step 780   psnr 24.154629   loss_mse 0.000012    loss_niqe 8870.263823   loss_pi: 8680.976370   loss_nrqm: 9560.251953   loss_clipiqa: 9937.073242   Q1: 0.999848    SX: 0.011427    SY: 0.011230    Q1_t: 1.000000    SX_t: 0.004295    SY_t: 0.004295
step 790   psnr 24.135670   loss_mse 0.000012    loss_niqe 8839.433208   loss_pi: 8668.452029   loss_nrqm: 9566.497070   loss_clipiqa: 9938.282227   Q1: 0.999862    SX: 0.011447    SY: 0.011258    Q1_t: 1.000000    SX_t: 0.004320    SY_t: 0.004320
step 800   psnr 24.199957   loss_mse 0.000012    loss_niqe 8839.568348   loss_pi: 8670.432071   loss_nrqm: 9562.184570   loss_clipiqa: 9940.309570   Q1: 0.999855    SX: 0.011466    SY: 0.011273    Q1_t: 1.000000    SX_t: 0.004340    SY_t: 0.004340
step 810   psnr 24.076564   loss_mse 0.000013    loss_niqe 8855.863464   loss_pi: 8675.658889   loss_nrqm: 9560.301758   loss_clipiqa: 9936.623047   Q1: 0.999839    SX: 0.011595    SY: 0.011388    Q1_t: 1.000000    SX_t: 0.004391    SY_t: 0.004391
step 820   psnr 24.137186   loss_mse 0.000013    loss_niqe 8872.087412   loss_pi: 8683.473010   loss_nrqm: 9564.236328   loss_clipiqa: 9937.451172   Q1: 0.999849    SX: 0.011552    SY: 0.011353    Q1_t: 1.000000    SX_t: 0.004367    SY_t: 0.004367
step 830   psnr 24.137664   loss_mse 0.000013    loss_niqe 8865.422556   loss_pi: 8675.760754   loss_nrqm: 9566.770508   loss_clipiqa: 9938.304688   Q1: 0.999856    SX: 0.011532    SY: 0.011338    Q1_t: 1.000000    SX_t: 0.004410    SY_t: 0.004410
