step 510   psnr 22.371041   loss_mse 0.000008    loss_niqe 8096.833648   loss_pi: 8303.992828   loss_nrqm: 9578.793945   loss_clipiqa: 9962.025391   Q1: 0.999659    SX: 0.000663    SY: 0.000646    Q1_t: 1.000000    SX_t: 0.000097    SY_t: 0.000097
step 520   psnr 24.618989   loss_mse 0.000009    loss_niqe 8559.431878   loss_pi: 8520.209099   loss_nrqm: 9604.384766   loss_clipiqa: 9961.487305   Q1: 0.999945    SX: 0.002902    SY: 0.002872    Q1_t: 1.000000    SX_t: 0.000318    SY_t: 0.000318
step 530   psnr 24.406761   loss_mse 0.000010    loss_niqe 8698.120659   loss_pi: 8570.969167   loss_nrqm: 9605.942383   loss_clipiqa: 9965.389648   Q1: 0.999977    SX: 0.006095    SY: 0.006054    Q1_t: 1.000000    SX_t: 0.000640    SY_t: 0.000640
step 540   psnr 24.319043   loss_mse 0.000013    loss_niqe 8882.066961   loss_pi: 8670.332411   loss_nrqm: 9597.667969   loss_clipiqa: 9956.050781   Q1: 0.999990    SX: 0.008107    SY: 0.008070    Q1_t: 1.000000    SX_t: 0.001158    SY_t: 0.001158
step 550   psnr 23.739402   loss_mse 0.000014    loss_niqe 8922.278133   loss_pi: 8702.731090   loss_nrqm: 9601.362305   loss_clipiqa: 9953.140625   Q1: 1.000000    SX: 0.009118    SY: 0.009122    Q1_t: 1.000000    SX_t: 0.001633    SY_t: 0.001633
step 560   psnr 23.322106   loss_mse 0.000015    loss_niqe 8874.981822   loss_pi: 8678.279378   loss_nrqm: 9599.907227   loss_clipiqa: 9950.533203   Q1: 0.999999    SX: 0.010493    SY: 0.010507    Q1_t: 1.000000    SX_t: 0.001915    SY_t: 0.001915
step 570   psnr 22.891304   loss_mse 0.000017    loss_niqe 8885.871419   loss_pi: 8677.310605   loss_nrqm: 9602.435547   loss_clipiqa: 9949.073242   Q1: 0.999994    SX: 0.012029    SY: 0.011988    Q1_t: 1.000000    SX_t: 0.002384    SY_t: 0.002384
step 580   psnr 22.782458   loss_mse 0.000016    loss_niqe 8851.833367   loss_pi: 8659.919045   loss_nrqm: 9605.526367   loss_clipiqa: 9952.135742   Q1: 0.999989    SX: 0.012520    SY: 0.012461    Q1_t: 1.000000    SX_t: 0.002552    SY_t: 0.002552
step 590   psnr 22.765591   loss_mse 0.000015    loss_niqe 8828.827928   loss_pi: 8654.531162   loss_nrqm: 9601.443359   loss_clipiqa: 9953.583008   Q1: 0.999980    SX: 0.012368    SY: 0.012290    Q1_t: 1.000000    SX_t: 0.002669    SY_t: 0.002669
step 600   psnr 22.511463   loss_mse 0.000015    loss_niqe 8820.846276   loss_pi: 8648.575646   loss_nrqm: 9600.345703   loss_clipiqa: 9951.689453   Q1: 0.999978    SX: 0.013698    SY: 0.013608    Q1_t: 1.000000    SX_t: 0.002985    SY_t: 0.002985
